Season,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result
1415,22/08/14,Bayern Munich,Wolfsburg,2,1,H
1415,23/08/14,Dortmund,Leverkusen,0,2,A
1415,23/08/14,Ein Frankfurt,Freiburg,1,0,H
1415,23/08/14,FC Koln,Hamburg,0,0,D
1415,23/08/14,Hannover,Schalke 04,2,1,H
1415,23/08/14,Hertha,Werder Bremen,2,2,D
1415,23/08/14,Hoffenheim,Augsburg,2,0,H
1415,24/08/14,M'gladbach,Stuttgart,1,1,D
1415,24/08/14,Paderborn,Mainz,2,2,D
1415,29/08/14,Augsburg,Dortmund,2,3,A
1415,30/08/14,Hamburg,Paderborn,0,3,A
1415,30/08/14,Leverkusen,Hertha,4,2,H
1415,30/08/14,Schalke 04,Bayern Munich,1,1,D
1415,30/08/14,Stuttgart,FC Koln,0,2,A
1415,30/08/14,Werder Bremen,Hoffenheim,1,1,D
1415,30/08/14,Wolfsburg,Ein Frankfurt,2,2,D
1415,31/08/14,Freiburg,M'gladbach,0,0,D
1415,31/08/14,Mainz,Hannover,0,0,D
1415,12/09/14,Leverkusen,Werder Bremen,3,3,D
1415,13/09/14,Bayern Munich,Stuttgart,2,0,H
1415,13/09/14,Dortmund,Freiburg,3,1,H
1415,13/09/14,Hertha,Mainz,1,3,A
1415,13/09/14,Hoffenheim,Wolfsburg,1,1,D
1415,13/09/14,M'gladbach,Schalke 04,4,1,H
1415,13/09/14,Paderborn,FC Koln,0,0,D
1415,14/09/14,Ein Frankfurt,Augsburg,0,1,A
1415,14/09/14,Hannover,Hamburg,2,0,H
1415,19/09/14,Freiburg,Hertha,2,2,D
1415,20/09/14,Augsburg,Werder Bremen,4,2,H
1415,20/09/14,Hamburg,Bayern Munich,0,0,D
1415,20/09/14,Mainz,Dortmund,2,0,H
1415,20/09/14,Paderborn,Hannover,2,0,H
1415,20/09/14,Schalke 04,Ein Frankfurt,2,2,D
1415,20/09/14,Stuttgart,Hoffenheim,0,2,A
1415,21/09/14,FC Koln,M'gladbach,0,0,D
1415,21/09/14,Wolfsburg,Leverkusen,4,1,H
1415,23/09/14,Bayern Munich,Paderborn,4,0,H
1415,23/09/14,Ein Frankfurt,Mainz,2,2,D
1415,23/09/14,Hoffenheim,Freiburg,3,3,D
1415,23/09/14,Werder Bremen,Schalke 04,0,3,A
1415,24/09/14,Dortmund,Stuttgart,2,2,D
1415,24/09/14,Hannover,FC Koln,1,0,H
1415,24/09/14,Hertha,Wolfsburg,1,0,H
1415,24/09/14,Leverkusen,Augsburg,1,0,H
1415,24/09/14,M'gladbach,Hamburg,1,0,H
1415,26/09/14,Mainz,Hoffenheim,0,0,D
1415,27/09/14,FC Koln,Bayern Munich,0,2,A
1415,27/09/14,Freiburg,Leverkusen,0,0,D
1415,27/09/14,Paderborn,M'gladbach,1,2,A
1415,27/09/14,Schalke 04,Dortmund,2,1,H
1415,27/09/14,Stuttgart,Hannover,1,0,H
1415,27/09/14,Wolfsburg,Werder Bremen,2,1,H
1415,28/09/14,Augsburg,Hertha,1,0,H
1415,28/09/14,Hamburg,Ein Frankfurt,1,2,A
1415,03/10/14,Hertha,Stuttgart,3,2,H
1415,04/10/14,Bayern Munich,Hannover,4,0,H
1415,04/10/14,Dortmund,Hamburg,0,1,A
1415,04/10/14,Ein Frankfurt,FC Koln,3,2,H
1415,04/10/14,Hoffenheim,Schalke 04,2,1,H
1415,04/10/14,Leverkusen,Paderborn,2,2,D
1415,04/10/14,Werder Bremen,Freiburg,1,1,D
1415,05/10/14,M'gladbach,Mainz,1,1,D
1415,05/10/14,Wolfsburg,Augsburg,1,0,H
1415,18/10/14,Bayern Munich,Werder Bremen,6,0,H
1415,18/10/14,FC Koln,Dortmund,2,1,H
1415,18/10/14,Freiburg,Wolfsburg,1,2,A
1415,18/10/14,Hannover,M'gladbach,0,3,A
1415,18/10/14,Mainz,Augsburg,2,1,H
1415,18/10/14,Schalke 04,Hertha,2,0,H
1415,18/10/14,Stuttgart,Leverkusen,3,3,D
1415,19/10/14,Hamburg,Hoffenheim,1,1,D
1415,19/10/14,Paderborn,Ein Frankfurt,3,1,H
1415,24/10/14,Werder Bremen,FC Koln,0,1,A
1415,25/10/14,Augsburg,Freiburg,2,0,H
1415,25/10/14,Dortmund,Hannover,0,1,A
1415,25/10/14,Ein Frankfurt,Stuttgart,4,5,A
1415,25/10/14,Hertha,Hamburg,3,0,H
1415,25/10/14,Hoffenheim,Paderborn,1,0,H
1415,25/10/14,Leverkusen,Schalke 04,1,0,H
1415,26/10/14,M'gladbach,Bayern Munich,0,0,D
1415,26/10/14,Wolfsburg,Mainz,3,0,H
1415,31/10/14,Schalke 04,Augsburg,1,0,H
1415,01/11/14,Bayern Munich,Dortmund,2,1,H
1415,01/11/14,Hamburg,Leverkusen,1,0,H
1415,01/11/14,Hannover,Ein Frankfurt,1,0,H
1415,01/11/14,Mainz,Werder Bremen,1,2,A
1415,01/11/14,Stuttgart,Wolfsburg,0,4,A
1415,02/11/14,FC Koln,Freiburg,0,1,A
1415,02/11/14,M'gladbach,Hoffenheim,3,1,H
1415,02/11/14,Paderborn,Hertha,3,1,H
1415,07/11/14,Hertha,Hannover,0,2,A
1415,08/11/14,Augsburg,Paderborn,3,0,H
1415,08/11/14,Ein Frankfurt,Bayern Munich,0,4,A
1415,08/11/14,Freiburg,Schalke 04,2,0,H
1415,08/11/14,Hoffenheim,FC Koln,3,4,A
1415,08/11/14,Leverkusen,Mainz,0,0,D
1415,08/11/14,Werder Bremen,Stuttgart,2,0,H
1415,09/11/14,Dortmund,M'gladbach,1,0,H
1415,09/11/14,Wolfsburg,Hamburg,2,0,H
1415,22/11/14,Bayern Munich,Hoffenheim,4,0,H
1415,22/11/14,FC Koln,Hertha,1,2,A
1415,22/11/14,Hannover,Leverkusen,1,3,A
1415,22/11/14,Mainz,Freiburg,2,2,D
1415,22/11/14,M'gladbach,Ein Frankfurt,1,3,A
1415,22/11/14,Paderborn,Dortmund,2,2,D
1415,22/11/14,Schalke 04,Wolfsburg,3,2,H
1415,23/11/14,Hamburg,Werder Bremen,2,0,H
1415,23/11/14,Stuttgart,Augsburg,0,1,A
1415,28/11/14,Freiburg,Stuttgart,1,4,A
1415,29/11/14,Augsburg,Hamburg,3,1,H
1415,29/11/14,Hertha,Bayern Munich,0,1,A
1415,29/11/14,Hoffenheim,Hannover,4,3,H
1415,29/11/14,Leverkusen,FC Koln,5,1,H
1415,29/11/14,Schalke 04,Mainz,4,1,H
1415,29/11/14,Werder Bremen,Paderborn,4,0,H
1415,30/11/14,Ein Frankfurt,Dortmund,2,0,H
1415,30/11/14,Wolfsburg,M'gladbach,1,0,H
1415,05/12/14,Dortmund,Hoffenheim,1,0,H
1415,06/12/14,Bayern Munich,Leverkusen,1,0,H
1415,06/12/14,FC Koln,Augsburg,1,2,A
1415,06/12/14,Hannover,Wolfsburg,1,3,A
1415,06/12/14,M'gladbach,Hertha,3,2,H
1415,06/12/14,Paderborn,Freiburg,1,1,D
1415,06/12/14,Stuttgart,Schalke 04,0,4,A
1415,07/12/14,Ein Frankfurt,Werder Bremen,5,2,H
1415,07/12/14,Hamburg,Mainz,2,1,H
1415,12/12/14,Hoffenheim,Ein Frankfurt,3,2,H
1415,13/12/14,Augsburg,Bayern Munich,0,4,A
1415,13/12/14,Freiburg,Hamburg,0,0,D
1415,13/12/14,Hertha,Dortmund,1,0,H
1415,13/12/14,Mainz,Stuttgart,1,1,D
1415,13/12/14,Schalke 04,FC Koln,1,2,A
1415,13/12/14,Werder Bremen,Hannover,3,3,D
1415,14/12/14,Leverkusen,M'gladbach,1,1,D
1415,14/12/14,Wolfsburg,Paderborn,1,1,D
1415,16/12/14,Bayern Munich,Freiburg,2,0,H
1415,16/12/14,FC Koln,Mainz,0,0,D
1415,16/12/14,Hamburg,Stuttgart,0,1,A
1415,16/12/14,Hannover,Augsburg,2,0,H
1415,17/12/14,Dortmund,Wolfsburg,2,2,D
1415,17/12/14,Ein Frankfurt,Hertha,4,4,D
1415,17/12/14,Hoffenheim,Leverkusen,0,1,A
1415,17/12/14,M'gladbach,Werder Bremen,4,1,H
1415,17/12/14,Paderborn,Schalke 04,1,2,A
1415,19/12/14,Mainz,Bayern Munich,1,2,A
1415,20/12/14,Augsburg,M'gladbach,2,1,H
1415,20/12/14,Leverkusen,Ein Frankfurt,1,1,D
1415,20/12/14,Schalke 04,Hamburg,0,0,D
1415,20/12/14,Stuttgart,Paderborn,0,0,D
1415,20/12/14,Werder Bremen,Dortmund,2,1,H
1415,20/12/14,Wolfsburg,FC Koln,2,1,H
1415,21/12/14,Freiburg,Hannover,2,2,D
1415,21/12/14,Hertha,Hoffenheim,0,5,A
1415,30/01/15,Wolfsburg,Bayern Munich,4,1,H
1415,31/01/15,Freiburg,Ein Frankfurt,4,1,H
1415,31/01/15,Hamburg,FC Koln,0,2,A
1415,31/01/15,Leverkusen,Dortmund,0,0,D
1415,31/01/15,Mainz,Paderborn,5,0,H
1415,31/01/15,Schalke 04,Hannover,1,0,H
1415,31/01/15,Stuttgart,M'gladbach,0,1,A
1415,01/02/15,Augsburg,Hoffenheim,3,1,H
1415,01/02/15,Werder Bremen,Hertha,2,0,H
1415,03/02/15,Bayern Munich,Schalke 04,1,1,D
1415,03/02/15,Ein Frankfurt,Wolfsburg,1,1,D
1415,03/02/15,Hannover,Mainz,1,1,D
1415,03/02/15,M'gladbach,Freiburg,1,0,H
1415,04/02/15,Dortmund,Augsburg,0,1,A
1415,04/02/15,FC Koln,Stuttgart,0,0,D
1415,04/02/15,Hertha,Leverkusen,0,1,A
1415,04/02/15,Hoffenheim,Werder Bremen,1,2,A
1415,04/02/15,Paderborn,Hamburg,0,3,A
1415,06/02/15,Schalke 04,M'gladbach,1,0,H
1415,07/02/15,FC Koln,Paderborn,0,0,D
1415,07/02/15,Freiburg,Dortmund,0,3,A
1415,07/02/15,Hamburg,Hannover,2,1,H
1415,07/02/15,Mainz,Hertha,0,2,A
1415,07/02/15,Stuttgart,Bayern Munich,0,2,A
1415,07/02/15,Wolfsburg,Hoffenheim,3,0,H
1415,08/02/15,Augsburg,Ein Frankfurt,2,2,D
1415,08/02/15,Werder Bremen,Leverkusen,2,1,H
1415,13/02/15,Dortmund,Mainz,4,2,H
1415,14/02/15,Bayern Munich,Hamburg,8,0,H
1415,14/02/15,Ein Frankfurt,Schalke 04,1,0,H
1415,14/02/15,Hoffenheim,Stuttgart,2,1,H
1415,14/02/15,Leverkusen,Wolfsburg,4,5,A
1415,14/02/15,M'gladbach,FC Koln,1,0,H
1415,14/02/15,Werder Bremen,Augsburg,3,2,H
1415,15/02/15,Hannover,Paderborn,1,2,A
1415,15/02/15,Hertha,Freiburg,0,2,A
1415,20/02/15,Stuttgart,Dortmund,2,3,A
1415,21/02/15,Augsburg,Leverkusen,2,2,D
1415,21/02/15,FC Koln,Hannover,1,1,D
1415,21/02/15,Freiburg,Hoffenheim,1,1,D
1415,21/02/15,Mainz,Ein Frankfurt,3,1,H
1415,21/02/15,Paderborn,Bayern Munich,0,6,A
1415,21/02/15,Schalke 04,Werder Bremen,1,1,D
1415,22/02/15,Hamburg,M'gladbach,1,1,D
1415,22/02/15,Wolfsburg,Hertha,2,1,H
1415,27/02/15,Bayern Munich,FC Koln,4,1,H
1415,28/02/15,Dortmund,Schalke 04,3,0,H
1415,28/02/15,Ein Frankfurt,Hamburg,2,1,H
1415,28/02/15,Hannover,Stuttgart,1,1,D
1415,28/02/15,Hertha,Augsburg,1,0,H
1415,28/02/15,Hoffenheim,Mainz,2,0,H
1415,28/02/15,Leverkusen,Freiburg,1,0,H
1415,01/03/15,M'gladbach,Paderborn,2,0,H
1415,01/03/15,Werder Bremen,Wolfsburg,3,5,A
1415,06/03/15,Stuttgart,Hertha,0,0,D
1415,07/03/15,Augsburg,Wolfsburg,1,0,H
1415,07/03/15,Freiburg,Werder Bremen,0,1,A
1415,07/03/15,Hamburg,Dortmund,0,0,D
1415,07/03/15,Hannover,Bayern Munich,1,3,A
1415,07/03/15,Mainz,M'gladbach,2,2,D
1415,07/03/15,Schalke 04,Hoffenheim,3,1,H
1415,08/03/15,FC Koln,Ein Frankfurt,4,2,H
1415,08/03/15,Paderborn,Leverkusen,0,3,A
1415,13/03/15,Leverkusen,Stuttgart,4,0,H
1415,14/03/15,Augsburg,Mainz,0,2,A
1415,14/03/15,Dortmund,FC Koln,0,0,D
1415,14/03/15,Ein Frankfurt,Paderborn,4,0,H
1415,14/03/15,Hertha,Schalke 04,2,2,D
1415,14/03/15,Hoffenheim,Hamburg,3,0,H
1415,14/03/15,Werder Bremen,Bayern Munich,0,4,A
1415,15/03/15,M'gladbach,Hannover,2,0,H
1415,15/03/15,Wolfsburg,Freiburg,3,0,H
1415,20/03/15,Hamburg,Hertha,0,1,A
1415,21/03/15,FC Koln,Werder Bremen,1,1,D
1415,21/03/15,Freiburg,Augsburg,2,0,H
1415,21/03/15,Hannover,Dortmund,2,3,A
1415,21/03/15,Paderborn,Hoffenheim,0,0,D
1415,21/03/15,Schalke 04,Leverkusen,0,1,A
1415,21/03/15,Stuttgart,Ein Frankfurt,3,1,H
1415,22/03/15,Bayern Munich,M'gladbach,0,2,A
1415,22/03/15,Mainz,Wolfsburg,1,1,D
1415,04/04/15,Dortmund,Bayern Munich,0,1,A
1415,04/04/15,Ein Frankfurt,Hannover,2,2,D
1415,04/04/15,Freiburg,FC Koln,1,0,H
1415,04/04/15,Hoffenheim,M'gladbach,1,4,A
1415,04/04/15,Leverkusen,Hamburg,4,0,H
1415,04/04/15,Werder Bremen,Mainz,0,0,D
1415,04/04/15,Wolfsburg,Stuttgart,3,1,H
1415,05/04/15,Augsburg,Schalke 04,0,0,D
1415,05/04/15,Hertha,Paderborn,2,0,H
1415,10/04/15,Hannover,Hertha,1,1,D
1415,11/04/15,Bayern Munich,Ein Frankfurt,3,0,H
1415,11/04/15,Hamburg,Wolfsburg,0,2,A
1415,11/04/15,Mainz,Leverkusen,2,3,A
1415,11/04/15,M'gladbach,Dortmund,3,1,H
1415,11/04/15,Paderborn,Augsburg,2,1,H
1415,11/04/15,Schalke 04,Freiburg,0,0,D
1415,12/04/15,FC Koln,Hoffenheim,3,2,H
1415,12/04/15,Stuttgart,Werder Bremen,3,2,H
1415,17/04/15,Ein Frankfurt,M'gladbach,0,0,D
1415,18/04/15,Augsburg,Stuttgart,2,1,H
1415,18/04/15,Dortmund,Paderborn,3,0,H
1415,18/04/15,Freiburg,Mainz,2,3,A
1415,18/04/15,Hertha,FC Koln,0,0,D
1415,18/04/15,Hoffenheim,Bayern Munich,0,2,A
1415,18/04/15,Leverkusen,Hannover,4,0,H
1415,19/04/15,Werder Bremen,Hamburg,1,0,H
1415,19/04/15,Wolfsburg,Schalke 04,1,1,D
1415,24/04/15,Mainz,Schalke 04,2,0,H
1415,25/04/15,Bayern Munich,Hertha,1,0,H
1415,25/04/15,Dortmund,Ein Frankfurt,2,0,H
1415,25/04/15,FC Koln,Leverkusen,1,1,D
1415,25/04/15,Hamburg,Augsburg,3,2,H
1415,25/04/15,Hannover,Hoffenheim,1,2,A
1415,25/04/15,Stuttgart,Freiburg,2,2,D
1415,26/04/15,M'gladbach,Wolfsburg,1,0,H
1415,26/04/15,Paderborn,Werder Bremen,2,2,D
1415,02/05/15,Augsburg,FC Koln,0,0,D
1415,02/05/15,Freiburg,Paderborn,1,2,A
1415,02/05/15,Hoffenheim,Dortmund,1,1,D
1415,02/05/15,Leverkusen,Bayern Munich,2,0,H
1415,02/05/15,Schalke 04,Stuttgart,3,2,H
1415,02/05/15,Werder Bremen,Ein Frankfurt,1,0,H
1415,02/05/15,Wolfsburg,Hannover,2,2,D
1415,03/05/15,Hertha,M'gladbach,1,2,A
1415,03/05/15,Mainz,Hamburg,1,2,A
1415,08/05/15,Hamburg,Freiburg,1,1,D
1415,09/05/15,Bayern Munich,Augsburg,0,1,A
1415,09/05/15,Dortmund,Hertha,2,0,H
1415,09/05/15,Ein Frankfurt,Hoffenheim,3,1,H
1415,09/05/15,Hannover,Werder Bremen,1,1,D
1415,09/05/15,M'gladbach,Leverkusen,3,0,H
1415,09/05/15,Stuttgart,Mainz,2,0,H
1415,10/05/15,FC Koln,Schalke 04,2,0,H
1415,10/05/15,Paderborn,Wolfsburg,1,3,A
1415,16/05/15,Augsburg,Hannover,1,2,A
1415,16/05/15,Freiburg,Bayern Munich,2,1,H
1415,16/05/15,Hertha,Ein Frankfurt,0,0,D
1415,16/05/15,Leverkusen,Hoffenheim,2,0,H
1415,16/05/15,Mainz,FC Koln,2,0,H
1415,16/05/15,Schalke 04,Paderborn,1,0,H
1415,16/05/15,Stuttgart,Hamburg,2,1,H
1415,16/05/15,Werder Bremen,M'gladbach,0,2,A
1415,16/05/15,Wolfsburg,Dortmund,2,1,H
1415,23/05/15,Bayern Munich,Mainz,2,0,H
1415,23/05/15,Dortmund,Werder Bremen,3,2,H
1415,23/05/15,Ein Frankfurt,Leverkusen,2,1,H
1415,23/05/15,FC Koln,Wolfsburg,2,2,D
1415,23/05/15,Hamburg,Schalke 04,2,0,H
1415,23/05/15,Hannover,Freiburg,2,1,H
1415,23/05/15,Hoffenheim,Hertha,2,1,H
1415,23/05/15,M'gladbach,Augsburg,1,3,A
1415,23/05/15,Paderborn,Stuttgart,1,2,A
1516,14/08/15,Bayern Munich,Hamburg,5,0,H
1516,15/08/15,Augsburg,Hertha,0,1,A
1516,15/08/15,Darmstadt,Hannover,2,2,D
1516,15/08/15,Dortmund,M'gladbach,4,0,H
1516,15/08/15,Leverkusen,Hoffenheim,2,1,H
1516,15/08/15,Mainz,Ingolstadt,0,1,A
1516,15/08/15,Werder Bremen,Schalke 04,0,3,A
1516,16/08/15,Stuttgart,FC Koln,1,3,A
1516,16/08/15,Wolfsburg,Ein Frankfurt,2,1,H
1516,21/08/15,Hertha,Werder Bremen,1,1,D
1516,22/08/15,Ein Frankfurt,Augsburg,1,1,D
1516,22/08/15,FC Koln,Wolfsburg,1,1,D
1516,22/08/15,Hamburg,Stuttgart,3,2,H
1516,22/08/15,Hannover,Leverkusen,0,1,A
1516,22/08/15,Hoffenheim,Bayern Munich,1,2,A
1516,22/08/15,Schalke 04,Darmstadt,1,1,D
1516,23/08/15,Ingolstadt,Dortmund,0,4,A
1516,23/08/15,M'gladbach,Mainz,1,2,A
1516,28/08/15,Wolfsburg,Schalke 04,3,0,H
1516,29/08/15,Augsburg,Ingolstadt,0,1,A
1516,29/08/15,Bayern Munich,Leverkusen,3,0,H
1516,29/08/15,Darmstadt,Hoffenheim,0,0,D
1516,29/08/15,FC Koln,Hamburg,2,1,H
1516,29/08/15,Mainz,Hannover,3,0,H
1516,29/08/15,Stuttgart,Ein Frankfurt,1,4,A
1516,30/08/15,Dortmund,Hertha,3,1,H
1516,30/08/15,Werder Bremen,M'gladbach,2,1,H
1516,11/09/15,M'gladbach,Hamburg,0,3,A
1516,12/09/15,Bayern Munich,Augsburg,2,1,H
1516,12/09/15,Ein Frankfurt,FC Koln,6,2,H
1516,12/09/15,Hannover,Dortmund,2,4,A
1516,12/09/15,Hertha,Stuttgart,2,1,H
1516,12/09/15,Ingolstadt,Wolfsburg,0,0,D
1516,12/09/15,Leverkusen,Darmstadt,0,1,A
1516,13/09/15,Hoffenheim,Werder Bremen,1,3,A
1516,13/09/15,Schalke 04,Mainz,2,1,H
1516,18/09/15,Mainz,Hoffenheim,3,1,H
1516,19/09/15,Darmstadt,Bayern Munich,0,3,A
1516,19/09/15,FC Koln,M'gladbach,1,0,H
1516,19/09/15,Hamburg,Ein Frankfurt,0,0,D
1516,19/09/15,Werder Bremen,Ingolstadt,0,1,A
1516,19/09/15,Wolfsburg,Hertha,2,0,H
1516,20/09/15,Augsburg,Hannover,2,0,H
1516,20/09/15,Dortmund,Leverkusen,3,0,H
1516,20/09/15,Stuttgart,Schalke 04,0,1,A
1516,22/09/15,Bayern Munich,Wolfsburg,5,1,H
1516,22/09/15,Darmstadt,Werder Bremen,2,1,H
1516,22/09/15,Hertha,FC Koln,2,0,H
1516,22/09/15,Ingolstadt,Hamburg,0,1,A
1516,23/09/15,Hannover,Stuttgart,1,3,A
1516,23/09/15,Hoffenheim,Dortmund,1,1,D
1516,23/09/15,Leverkusen,Mainz,1,0,H
1516,23/09/15,M'gladbach,Augsburg,4,2,H
1516,23/09/15,Schalke 04,Ein Frankfurt,2,0,H
1516,25/09/15,FC Koln,Ingolstadt,1,1,D
1516,26/09/15,Augsburg,Hoffenheim,1,3,A
1516,26/09/15,Hamburg,Schalke 04,0,1,A
1516,26/09/15,Mainz,Bayern Munich,0,3,A
1516,26/09/15,Stuttgart,M'gladbach,1,3,A
1516,26/09/15,Werder Bremen,Leverkusen,0,3,A
1516,26/09/15,Wolfsburg,Hannover,1,1,D
1516,27/09/15,Dortmund,Darmstadt,2,2,D
1516,27/09/15,Ein Frankfurt,Hertha,1,1,D
1516,02/10/15,Darmstadt,Mainz,2,3,A
1516,03/10/15,Hannover,Werder Bremen,1,0,H
1516,03/10/15,Hertha,Hamburg,3,0,H
1516,03/10/15,Hoffenheim,Stuttgart,2,2,D
1516,03/10/15,Ingolstadt,Ein Frankfurt,2,0,H
1516,03/10/15,M'gladbach,Wolfsburg,2,0,H
1516,04/10/15,Bayern Munich,Dortmund,5,1,H
1516,04/10/15,Leverkusen,Augsburg,1,1,D
1516,04/10/15,Schalke 04,FC Koln,0,3,A
1516,16/10/15,Mainz,Dortmund,0,2,A
1516,17/10/15,Augsburg,Darmstadt,0,2,A
1516,17/10/15,Ein Frankfurt,M'gladbach,1,5,A
1516,17/10/15,Hamburg,Leverkusen,0,0,D
1516,17/10/15,Schalke 04,Hertha,2,1,H
1516,17/10/15,Werder Bremen,Bayern Munich,0,1,A
1516,17/10/15,Wolfsburg,Hoffenheim,4,2,H
1516,18/10/15,FC Koln,Hannover,0,1,A
1516,18/10/15,Stuttgart,Ingolstadt,1,0,H
1516,23/10/15,Hoffenheim,Hamburg,0,1,A
1516,24/10/15,Bayern Munich,FC Koln,4,0,H
1516,24/10/15,Darmstadt,Wolfsburg,0,1,A
1516,24/10/15,Hannover,Ein Frankfurt,1,2,A
1516,24/10/15,Ingolstadt,Hertha,0,1,A
1516,24/10/15,Leverkusen,Stuttgart,4,3,H
1516,24/10/15,Mainz,Werder Bremen,1,3,A
1516,25/10/15,Dortmund,Augsburg,5,1,H
1516,25/10/15,M'gladbach,Schalke 04,3,1,H
1516,30/10/15,Ein Frankfurt,Bayern Munich,0,0,D
1516,31/10/15,Augsburg,Mainz,3,3,D
1516,31/10/15,FC Koln,Hoffenheim,0,0,D
1516,31/10/15,Hertha,M'gladbach,1,4,A
1516,31/10/15,Schalke 04,Ingolstadt,1,1,D
1516,31/10/15,Werder Bremen,Dortmund,1,3,A
1516,31/10/15,Wolfsburg,Leverkusen,2,1,H
1516,01/11/15,Hamburg,Hannover,1,2,A
1516,01/11/15,Stuttgart,Darmstadt,2,0,H
1516,06/11/15,Hannover,Hertha,1,3,A
1516,07/11/15,Bayern Munich,Stuttgart,4,0,H
1516,07/11/15,Darmstadt,Hamburg,1,1,D
1516,07/11/15,Hoffenheim,Ein Frankfurt,0,0,D
1516,07/11/15,Leverkusen,FC Koln,1,2,A
1516,07/11/15,Mainz,Wolfsburg,2,0,H
1516,07/11/15,M'gladbach,Ingolstadt,0,0,D
1516,08/11/15,Augsburg,Werder Bremen,1,2,A
1516,08/11/15,Dortmund,Schalke 04,3,2,H
1516,20/11/15,Hamburg,Dortmund,3,1,H
1516,21/11/15,Ein Frankfurt,Leverkusen,1,3,A
1516,21/11/15,FC Koln,Mainz,0,0,D
1516,21/11/15,M'gladbach,Hannover,2,1,H
1516,21/11/15,Schalke 04,Bayern Munich,1,3,A
1516,21/11/15,Stuttgart,Augsburg,0,4,A
1516,21/11/15,Wolfsburg,Werder Bremen,6,0,H
1516,22/11/15,Hertha,Hoffenheim,1,0,H
1516,22/11/15,Ingolstadt,Darmstadt,3,1,H
1516,27/11/15,Darmstadt,FC Koln,0,0,D
1516,28/11/15,Bayern Munich,Hertha,2,0,H
1516,28/11/15,Hannover,Ingolstadt,4,0,H
1516,28/11/15,Hoffenheim,M'gladbach,3,3,D
1516,28/11/15,Mainz,Ein Frankfurt,2,1,H
1516,28/11/15,Werder Bremen,Hamburg,1,3,A
1516,29/11/15,Augsburg,Wolfsburg,0,0,D
1516,29/11/15,Dortmund,Stuttgart,4,1,H
1516,29/11/15,Leverkusen,Schalke 04,1,1,D
1516,04/12/15,Schalke 04,Hannover,3,1,H
1516,05/12/15,FC Koln,Augsburg,0,1,A
1516,05/12/15,Hamburg,Mainz,1,3,A
1516,05/12/15,Hertha,Leverkusen,2,1,H
1516,05/12/15,Ingolstadt,Hoffenheim,1,1,D
1516,05/12/15,M'gladbach,Bayern Munich,3,1,H
1516,05/12/15,Wolfsburg,Dortmund,1,2,A
1516,06/12/15,Ein Frankfurt,Darmstadt,0,1,A
1516,06/12/15,Stuttgart,Werder Bremen,1,1,D
1516,11/12/15,Mainz,Stuttgart,0,0,D
1516,12/12/15,Bayern Munich,Ingolstadt,2,0,H
1516,12/12/15,Darmstadt,Hertha,0,4,A
1516,12/12/15,Hoffenheim,Hannover,1,0,H
1516,12/12/15,Leverkusen,M'gladbach,5,0,H
1516,12/12/15,Werder Bremen,FC Koln,1,1,D
1516,12/12/15,Wolfsburg,Hamburg,1,1,D
1516,13/12/15,Augsburg,Schalke 04,2,1,H
1516,13/12/15,Dortmund,Ein Frankfurt,4,1,H
1516,18/12/15,Schalke 04,Hoffenheim,1,0,H
1516,19/12/15,Ein Frankfurt,Werder Bremen,2,1,H
1516,19/12/15,FC Koln,Dortmund,2,1,H
1516,19/12/15,Hamburg,Augsburg,0,1,A
1516,19/12/15,Hannover,Bayern Munich,0,1,A
1516,19/12/15,Ingolstadt,Leverkusen,0,1,A
1516,19/12/15,Stuttgart,Wolfsburg,3,1,H
1516,20/12/15,Hertha,Mainz,2,0,H
1516,20/12/15,M'gladbach,Darmstadt,3,2,H
1516,22/01/16,Hamburg,Bayern Munich,1,2,A
1516,23/01/16,FC Koln,Stuttgart,1,3,A
1516,23/01/16,Hannover,Darmstadt,1,2,A
1516,23/01/16,Hertha,Augsburg,0,0,D
1516,23/01/16,Hoffenheim,Leverkusen,1,1,D
1516,23/01/16,Ingolstadt,Mainz,1,0,H
1516,23/01/16,M'gladbach,Dortmund,1,3,A
1516,24/01/16,Ein Frankfurt,Wolfsburg,3,2,H
1516,24/01/16,Schalke 04,Werder Bremen,1,3,A
1516,29/01/16,Mainz,M'gladbach,1,0,H
1516,30/01/16,Augsburg,Ein Frankfurt,0,0,D
1516,30/01/16,Darmstadt,Schalke 04,0,2,A
1516,30/01/16,Dortmund,Ingolstadt,2,0,H
1516,30/01/16,Leverkusen,Hannover,3,0,H
1516,30/01/16,Stuttgart,Hamburg,2,1,H
1516,30/01/16,Werder Bremen,Hertha,3,3,D
1516,31/01/16,Bayern Munich,Hoffenheim,2,0,H
1516,31/01/16,Wolfsburg,FC Koln,1,1,D
1516,05/02/16,M'gladbach,Werder Bremen,5,1,H
1516,06/02/16,Ein Frankfurt,Stuttgart,2,4,A
1516,06/02/16,Hannover,Mainz,0,1,A
1516,06/02/16,Hertha,Dortmund,0,0,D
1516,06/02/16,Ingolstadt,Augsburg,2,1,H
1516,06/02/16,Leverkusen,Bayern Munich,0,0,D
1516,06/02/16,Schalke 04,Wolfsburg,3,0,H
1516,07/02/16,Hamburg,FC Koln,1,1,D
1516,07/02/16,Hoffenheim,Darmstadt,0,2,A
1516,12/02/16,Mainz,Schalke 04,2,1,H
1516,13/02/16,Darmstadt,Leverkusen,1,2,A
