Date,Season,HomeTeam,AwayTeam,Result,home_form_points,home_form_gf,home_form_ga,home_form_gd,away_form_points,away_form_gf,away_form_ga,away_form_gd,form_points_diff,form_gd_diff,home_trend,away_trend,trend_diff,home_home_ppg,home_home_gf,home_home_ga,away_away_ppg,away_away_gf,away_away_ga,home_advantage,home_days_rest,away_days_rest,rest_diff,home_season_points,home_season_gd,home_season_position,away_season_points,away_season_gd,away_season_position,position_diff,points_diff_season,h2h_home_wins,h2h_draws,h2h_away_wins,season_phase
2025-11-30,2526,Hamburg,Stuttgart,H,0.3333333333333333,0.4,1.2,-0.7999999999999999,1.6,2.8666666666666667,2.6666666666666665,0.20000000000000018,-1.2666666666666668,-1.0,-0.16666666666666666,-0.26666666666666683,0.10000000000000017,1.2,0.9333333333333333,1.5333333333333334,0.2,1.0666666666666667,2.2666666666666666,1.0,8,8,0,18,-16,14,44,10,6,-8,-26,0,0,0,1
2025-11-30,2526,Ein Frankfurt,Wolfsburg,D,2.8666666666666667,2.8,1.8666666666666667,0.9333333333333331,0.0,1.0666666666666667,2.6666666666666665,-1.5999999999999999,2.8666666666666667,2.533333333333333,0.9333333333333331,-0.6,1.5333333333333332,1.8,3.4,2.1333333333333333,1.8,1.8666666666666667,1.1333333333333333,0.0,8,8,0,40,10,7,16,-16,15,8,24,0,0,0,1
2025-11-30,2526,Freiburg,Mainz,H,1.0666666666666667,1.8666666666666667,3.933333333333333,-2.0666666666666664,0.6666666666666666,0.6666666666666666,1.0,-0.33333333333333337,0.4,-1.733333333333333,-0.9666666666666666,0.3666666666666667,-1.3333333333333333,1.0666666666666667,1.6666666666666667,2.2,1.6,1.9333333333333333,1.2,-0.5333333333333334,8,9,-1,26,-10,12,12,-16,18,6,14,0,0,0,1
2025-11-30,2526,Ein Frankfurt,Wolfsburg,D,2.8666666666666667,2.8,1.8666666666666667,0.9333333333333331,0.0,1.0666666666666667,2.6666666666666665,-1.5999999999999999,2.8666666666666667,2.533333333333333,0.9333333333333331,-0.6,1.5333333333333332,1.8,3.4,2.1333333333333333,1.8,1.8666666666666667,1.1333333333333333,0.0,8,8,0,40,10,7,16,-16,15,8,24,0,0,0,1
2025-11-30,2526,Hamburg,Stuttgart,H,0.3333333333333333,0.4,1.2,-0.7999999999999999,1.6,2.8666666666666667,2.6666666666666665,0.20000000000000018,-1.2666666666666668,-1.0,-0.16666666666666666,-0.26666666666666683,0.10000000000000017,1.2,0.9333333333333333,1.5333333333333334,0.2,1.0666666666666667,2.2666666666666666,1.0,8,8,0,18,-16,14,44,10,6,-8,-26,0,0,0,1
2025-11-30,2526,Freiburg,Mainz,H,1.0666666666666667,1.8666666666666667,3.933333333333333,-2.0666666666666664,0.6666666666666666,0.6666666666666666,1.0,-0.33333333333333337,0.4,-1.733333333333333,-0.9666666666666666,0.3666666666666667,-1.3333333333333333,1.0666666666666667,1.6666666666666667,2.2,1.6,1.9333333333333333,1.2,-0.5333333333333334,8,9,-1,26,-10,12,12,-16,18,6,14,0,0,0,1
2025-12-05,2526,Mainz,M'gladbach,A,0.3333333333333333,0.3333333333333333,2.8,-2.4666666666666663,1.8,1.2,0.06666666666666667,1.1333333333333333,-1.4666666666666668,-3.5999999999999996,-0.3666666666666667,-1.6666666666666667,1.3,0.0,0.0,1.0666666666666667,0.3333333333333333,0.4,1.1333333333333333,-0.3333333333333333,5,7,-2,12,-24,18,26,-6,12,-6,-14,0,0,0,1
2025-12-05,2526,Mainz,M'gladbach,A,0.3333333333333333,0.3333333333333333,2.8,-2.4666666666666663,1.8,1.2,0.06666666666666667,1.1333333333333333,-1.4666666666666668,-3.5999999999999996,-0.3666666666666667,-1.6666666666666667,1.3,0.0,0.0,1.0666666666666667,0.3333333333333333,0.4,1.1333333333333333,-0.3333333333333333,5,7,-2,12,-24,18,26,-6,12,-6,-14,0,0,0,1
2025-12-06,2526,Heidenheim,Freiburg,H,1.8,1.2,2.0,-0.8,2.0,3.2,2.066666666666667,1.1333333333333333,-0.19999999999999996,-1.9333333333333333,2.3,0.8999999999999999,1.4,0.2,0.7333333333333333,2.533333333333333,1.0666666666666667,1.6,2.4,-0.8666666666666667,7,6,1,16,-34,16,32,-2,8,-8,-16,0,0,0,1
2025-12-06,2526,Stuttgart,Bayern Munich,A,0.5333333333333333,1.8,2.3333333333333335,-0.5333333333333334,2.8666666666666667,3.933333333333333,1.4,2.533333333333333,-2.3333333333333335,-3.0666666666666664,-1.5666666666666667,0.9333333333333331,-2.5,3.0,1.3333333333333333,0.0,3.0,3.3333333333333335,1.5333333333333334,0.0,6,7,-1,44,8,6,68,70,1,-5,-24,0,0,0,1
2025-12-06,2526,Augsburg,Leverkusen,H,1.0,0.4666666666666667,2.0,-1.5333333333333332,1.2,2.0,1.5333333333333334,0.46666666666666656,-0.19999999999999996,-1.9999999999999998,-0.5,-1.9,1.4,0.2,1.7333333333333334,3.2,1.8,2.7333333333333334,2.3333333333333335,-1.6,7,7,0,20,-24,14,46,22,4,-10,-26,0,0,0,1
2025-12-06,2526,Wolfsburg,Union Berlin,H,0.6,1.0,1.7333333333333334,-0.7333333333333334,1.0666666666666667,1.0666666666666667,1.3333333333333333,-0.2666666666666666,-0.4666666666666667,-0.4666666666666668,0.8333333333333334,-1.1666666666666667,2.0,0.9333333333333333,1.6,1.6666666666666667,1.0,1.3333333333333333,2.933333333333333,-0.06666666666666665,6,7,-1,18,-16,15,30,-8,12,-3,-12,0,0,0,1
2025-12-06,2526,Heidenheim,Freiburg,H,1.8,1.2,2.0,-0.8,2.0,3.2,2.066666666666667,1.1333333333333333,-0.19999999999999996,-1.9333333333333333,2.3,0.8999999999999999,1.4,0.2,0.7333333333333333,2.533333333333333,1.0666666666666667,1.6,2.4,-0.8666666666666667,7,6,1,16,-34,16,32,-2,8,-8,-16,0,0,0,1
2025-12-06,2526,Augsburg,Leverkusen,H,1.0,0.4666666666666667,2.0,-1.5333333333333332,1.2,2.0,1.5333333333333334,0.46666666666666656,-0.19999999999999996,-1.9999999999999998,-0.5,-1.9,1.4,0.2,1.7333333333333334,3.2,1.8,2.7333333333333334,2.3333333333333335,-1.6,7,7,0,20,-24,14,46,22,4,-10,-26,0,0,0,1
2025-12-06,2526,FC Koln,St Pauli,D,0.6,1.6666666666666667,2.1333333333333333,-0.46666666666666656,0.0,0.6666666666666666,2.2666666666666666,-1.6,0.6,1.1333333333333335,0.2333333333333334,0.0,0.2333333333333334,1.8666666666666667,2.8,1.3333333333333333,1.8,1.2,0.7333333333333333,0.06666666666666665,7,7,0,30,2,11,14,-28,17,6,16,0,0,0,1
2025-12-06,2526,RB Leipzig,Ein Frankfurt,H,1.6,0.7333333333333333,0.2,0.5333333333333332,1.8,2.0,1.6,0.3999999999999999,-0.19999999999999996,0.1333333333333333,-0.26666666666666683,-1.2666666666666668,1.0,3.0,2.3333333333333335,0.4,2.0,2.533333333333333,1.8666666666666667,1.0,8,6,2,52,18,2,42,10,7,5,10,0,0,0,1
2025-12-06,2526,FC Koln,St Pauli,D,0.6,1.6666666666666667,2.1333333333333333,-0.46666666666666656,0.0,0.6666666666666666,2.2666666666666666,-1.6,0.6,1.1333333333333335,0.2333333333333334,0.0,0.2333333333333334,1.8666666666666667,2.8,1.3333333333333333,1.8,1.2,0.7333333333333333,0.06666666666666665,7,7,0,30,2,11,14,-28,17,6,16,0,0,0,1
2025-12-06,2526,RB Leipzig,Ein Frankfurt,H,1.6,0.7333333333333333,0.2,0.5333333333333332,1.8,2.0,1.6,0.3999999999999999,-0.19999999999999996,0.1333333333333333,-0.26666666666666683,-1.2666666666666668,1.0,3.0,2.3333333333333335,0.4,2.0,2.533333333333333,1.8666666666666667,1.0,8,6,2,52,18,2,42,10,7,5,10,0,0,0,1
2025-12-06,2526,Stuttgart,Bayern Munich,A,0.5333333333333333,1.8,2.3333333333333335,-0.5333333333333334,2.8666666666666667,3.933333333333333,1.4,2.533333333333333,-2.3333333333333335,-3.0666666666666664,-1.5666666666666667,0.9333333333333331,-2.5,3.0,1.3333333333333333,0.0,3.0,3.3333333333333335,1.5333333333333334,0.0,6,7,-1,44,8,6,68,70,1,-5,-24,0,0,0,1
2025-12-06,2526,Wolfsburg,Union Berlin,H,0.6,1.0,1.7333333333333334,-0.7333333333333334,1.0666666666666667,1.0666666666666667,1.3333333333333333,-0.2666666666666666,-0.4666666666666667,-0.4666666666666668,0.8333333333333334,-1.1666666666666667,2.0,0.9333333333333333,1.6,1.6666666666666667,1.0,1.3333333333333333,2.933333333333333,-0.06666666666666665,6,7,-1,18,-16,15,30,-8,12,-3,-12,0,0,0,1
2025-12-07,2526,Hamburg,Werder Bremen,H,1.8666666666666667,1.2666666666666666,1.0,0.2666666666666666,0.8,0.7333333333333333,1.3333333333333333,-0.6,1.0666666666666667,0.8666666666666666,2.033333333333333,-0.7666666666666667,2.8,1.2,0.9333333333333333,1.5333333333333334,1.0,1.9333333333333333,2.6666666666666665,0.19999999999999996,7,8,-1,24,-14,15,32,-10,11,-4,-8,0,0,0,1
2025-12-07,2526,Dortmund,Hoffenheim,H,2.2,2.2666666666666666,1.6666666666666667,0.5999999999999999,2.3333333333333335,2.3333333333333335,0.4,1.9333333333333336,-0.1333333333333333,-1.3333333333333337,1.2666666666666666,0.33333333333333304,0.9333333333333336,2.8666666666666667,2.2,0.06666666666666667,2.8666666666666667,2.6,1.3333333333333333,0.0,8,8,0,50,20,3,46,16,5,2,4,0,0,0,1
2025-12-07,2526,Hamburg,Werder Bremen,H,1.8666666666666667,1.2666666666666666,1.0,0.2666666666666666,0.8,0.7333333333333333,1.3333333333333333,-0.6,1.0666666666666667,0.8666666666666666,2.033333333333333,-0.7666666666666667,2.8,1.2,0.9333333333333333,1.5333333333333334,1.0,1.9333333333333333,2.6666666666666665,0.19999999999999996,7,8,-1,24,-14,15,32,-10,11,-4,-8,0,0,0,1
2025-12-07,2526,Dortmund,Hoffenheim,H,2.2,2.2666666666666666,1.6666666666666667,0.5999999999999999,2.3333333333333335,2.3333333333333335,0.4,1.9333333333333336,-0.1333333333333333,-1.3333333333333337,1.2666666666666666,0.33333333333333304,0.9333333333333336,2.8666666666666667,2.2,0.06666666666666667,2.8666666666666667,2.6,1.3333333333333333,0.0,8,8,0,50,20,3,46,16,5,2,4,0,0,0,1
2025-12-12,2526,Union Berlin,RB Leipzig,H,0.2,1.0,2.466666666666667,-1.4666666666666668,2.3333333333333335,3.7333333333333334,0.0,3.7333333333333334,-2.1333333333333333,-5.2,-1.6,0.9333333333333331,-2.533333333333333,1.8666666666666667,1.8666666666666667,1.9333333333333333,1.2,0.4,3.6,0.6666666666666667,6,6,0,30,-12,12,58,30,2,-10,-28,0,0,0,1
2025-12-12,2526,Union Berlin,RB Leipzig,H,0.2,1.0,2.466666666666667,-1.4666666666666668,2.3333333333333335,3.7333333333333334,0.0,3.7333333333333334,-2.1333333333333333,-5.2,-1.6,0.9333333333333331,-2.533333333333333,1.8666666666666667,1.8666666666666667,1.9333333333333333,1.2,0.4,3.6,0.6666666666666667,6,6,0,30,-12,12,58,30,2,-10,-28,0,0,0,1
2025-12-13,2526,St Pauli,Heidenheim,H,0.6,0.9333333333333333,1.6666666666666667,-0.7333333333333334,2.8,1.8666666666666667,1.1333333333333333,0.7333333333333334,-2.1999999999999997,-1.4666666666666668,0.8333333333333334,2.0,-1.1666666666666665,1.6,2.533333333333333,2.2666666666666666,0.0,0.3333333333333333,1.9333333333333333,1.6,7,7,0,16,-28,17,22,-32,16,-1,-6,0,0,0,1
2025-12-13,2526,M'gladbach,Wolfsburg,A,2.3333333333333335,0.8,0.0,0.8,2.1333333333333333,2.2,1.1333333333333333,1.0666666666666669,0.20000000000000018,-0.26666666666666683,0.33333333333333304,2.333333333333333,-2.0,0.6,0.26666666666666666,1.7333333333333334,1.8,1.8666666666666667,1.1333333333333333,-1.2000000000000002,8,7,1,32,-4,11,24,-12,15,4,8,0,0,0,1
2025-12-13,2526,Leverkusen,FC Koln,H,0.2,0.5333333333333333,1.9333333333333333,-1.4,0.9333333333333333,1.1333333333333333,1.2,-0.06666666666666665,-0.7333333333333334,-1.3333333333333333,-2.0,0.6666666666666667,-2.666666666666667,1.0666666666666667,1.6666666666666667,1.6,2.1333333333333333,1.6666666666666667,1.2,-1.0666666666666667,7,7,0,46,18,4,32,2,9,5,14,0,0,0,1
2025-12-13,2526,Hoffenheim,Hamburg,H,1.0666666666666667,1.0666666666666667,1.2666666666666666,-0.19999999999999996,2.8,2.466666666666667,1.6,0.8666666666666667,-1.7333333333333332,-1.0666666666666667,-1.5666666666666669,1.8,-3.366666666666667,0.0,0.9333333333333333,3.2,0.6666666666666666,0.0,1.6666666666666667,-0.6666666666666666,6,6,0,46,12,5,30,-12,13,8,16,0,0,0,1
2025-12-13,2526,Ein Frankfurt,Augsburg,H,0.5333333333333333,0.6,4.133333333333334,-3.5333333333333337,2.0,1.2666666666666666,1.0,0.2666666666666666,-1.4666666666666668,-3.8000000000000003,-2.166666666666667,1.1,-3.266666666666667,1.8,3.4,2.1333333333333333,1.8,2.2,1.4,0.0,7,7,0,42,-2,7,26,-20,14,7,16,0,0,0,1
2025-12-13,2526,Ein Frankfurt,Augsburg,H,0.5333333333333333,0.6,4.133333333333334,-3.5333333333333337,2.0,1.2666666666666666,1.0,0.2666666666666666,-1.4666666666666668,-3.8000000000000003,-2.166666666666667,1.1,-3.266666666666667,1.8,3.4,2.1333333333333333,1.8,2.2,1.4,0.0,7,7,0,42,-2,7,26,-20,14,7,16,0,0,0,1
2025-12-13,2526,Hoffenheim,Hamburg,H,1.0666666666666667,1.0666666666666667,1.2666666666666666,-0.19999999999999996,2.8,2.466666666666667,1.6,0.8666666666666667,-1.7333333333333332,-1.0666666666666667,-1.5666666666666669,1.8,-3.366666666666667,0.0,0.9333333333333333,3.2,0.6666666666666666,0.0,1.6666666666666667,-0.6666666666666666,6,6,0,46,12,5,30,-12,13,8,16,0,0,0,1
2025-12-13,2526,M'gladbach,Wolfsburg,A,2.3333333333333335,0.8,0.0,0.8,2.1333333333333333,2.2,1.1333333333333333,1.0666666666666669,0.20000000000000018,-0.26666666666666683,0.33333333333333304,2.333333333333333,-2.0,0.6,0.26666666666666666,1.7333333333333334,1.8,1.8666666666666667,1.1333333333333333,-1.2000000000000002,8,7,1,32,-4,11,24,-12,15,4,8,0,0,0,1
2025-12-13,2526,Leverkusen,FC Koln,H,0.2,0.5333333333333333,1.9333333333333333,-1.4,0.9333333333333333,1.1333333333333333,1.2,-0.06666666666666665,-0.7333333333333334,-1.3333333333333333,-2.0,0.6666666666666667,-2.666666666666667,1.0666666666666667,1.6666666666666667,1.6,2.1333333333333333,1.6666666666666667,1.2,-1.0666666666666667,7,7,0,46,18,4,32,2,9,5,14,0,0,0,1
2025-12-13,2526,St Pauli,Heidenheim,H,0.6,0.9333333333333333,1.6666666666666667,-0.7333333333333334,2.8,1.8666666666666667,1.1333333333333333,0.7333333333333334,-2.1999999999999997,-1.4666666666666668,0.8333333333333334,2.0,-1.1666666666666665,1.6,2.533333333333333,2.2666666666666666,0.0,0.3333333333333333,1.9333333333333333,1.6,7,7,0,16,-28,17,22,-32,16,-1,-6,0,0,0,1
2025-12-14,2526,Werder Bremen,Stuttgart,A,0.3333333333333333,1.5333333333333334,2.2666666666666666,-0.7333333333333332,0.06666666666666667,0.5333333333333333,3.8666666666666667,-3.3333333333333335,0.26666666666666666,2.6000000000000005,-0.7666666666666667,-1.0666666666666667,0.29999999999999993,0.8,1.8666666666666667,2.8,0.2,1.0666666666666667,2.2666666666666666,0.6000000000000001,7,8,-1,32,-12,12,44,-2,7,-5,-12,0,0,0,1
2025-12-14,2526,Bayern Munich,Mainz,D,3.0,4.4,0.4666666666666667,3.9333333333333336,0.06666666666666667,0.06666666666666667,2.0,-1.9333333333333333,2.933333333333333,5.866666666666667,0.3999999999999999,-0.4666666666666667,0.8666666666666666,3.0,5.533333333333333,0.0,1.6,1.9333333333333333,1.2,1.4,8,9,-1,74,80,1,12,-26,18,17,62,0,0,0,1
2025-12-14,2526,Werder Bremen,Stuttgart,A,0.3333333333333333,1.5333333333333334,2.2666666666666666,-0.7333333333333332,0.06666666666666667,0.5333333333333333,3.8666666666666667,-3.3333333333333335,0.26666666666666666,2.6000000000000005,-0.7666666666666667,-1.0666666666666667,0.29999999999999993,0.8,1.8666666666666667,2.8,0.2,1.0666666666666667,2.2666666666666666,0.6000000000000001,7,8,-1,32,-12,12,44,-2,7,-5,-12,0,0,0,1
2025-12-14,2526,Bayern Munich,Mainz,D,3.0,4.4,0.4666666666666667,3.9333333333333336,0.06666666666666667,0.06666666666666667,2.0,-1.9333333333333333,2.933333333333333,5.866666666666667,0.3999999999999999,-0.4666666666666667,0.8666666666666666,3.0,5.533333333333333,0.0,1.6,1.9333333333333333,1.2,1.4,8,9,-1,74,80,1,12,-26,18,17,62,0,0,0,1
2025-12-14,2526,Freiburg,Dortmund,D,1.0,2.066666666666667,1.6,0.4666666666666668,2.8666666666666667,2.066666666666667,0.5333333333333333,1.5333333333333337,-1.8666666666666667,-1.0666666666666669,-1.1,1.3333333333333333,-2.4333333333333336,1.0666666666666667,1.6666666666666667,2.2,1.8,2.6,1.8,-0.7333333333333334,8,7,1,32,-4,10,56,24,3,-7,-24,0,0,0,1
2025-12-14,2526,Freiburg,Dortmund,D,1.0,2.066666666666667,1.6,0.4666666666666668,2.8666666666666667,2.066666666666667,0.5333333333333333,1.5333333333333337,-1.8666666666666667,-1.0666666666666669,-1.1,1.3333333333333333,-2.4333333333333336,1.0666666666666667,1.6666666666666667,2.2,1.8,2.6,1.8,-0.7333333333333334,8,7,1,32,-4,10,56,24,3,-7,-24,0,0,0,1
2025-12-19,2526,Dortmund,M'gladbach,H,1.8,1.4,0.6666666666666666,0.7333333333333333,1.0666666666666667,0.9333333333333333,1.8,-0.8666666666666667,0.7333333333333334,1.6,-1.2666666666666668,-1.5666666666666669,0.30000000000000004,2.8666666666666667,2.2,0.06666666666666667,0.3333333333333333,0.4,1.1333333333333333,2.533333333333333,5,6,-1,58,24,3,32,-8,11,8,26,0,0,0,1
2025-12-19,2526,Dortmund,M'gladbach,H,1.8,1.4,0.6666666666666666,0.7333333333333333,1.0666666666666667,0.9333333333333333,1.8,-0.8666666666666667,0.7333333333333334,1.6,-1.2666666666666668,-1.5666666666666669,0.30000000000000004,2.8666666666666667,2.2,0.06666666666666667,0.3333333333333333,0.4,1.1333333333333333,2.533333333333333,5,6,-1,58,24,3,32,-8,11,8,26,0,0,0,1
2025-12-20,2526,Augsburg,Werder Bremen,D,1.0,0.6666666666666666,0.8,-0.13333333333333341,0.06666666666666667,0.7333333333333333,3.466666666666667,-2.7333333333333334,0.9333333333333333,2.6,-1.1,-0.4666666666666667,-0.6333333333333334,0.2,1.7333333333333334,3.2,1.0,1.9333333333333333,2.6666666666666665,-0.8,7,6,1,26,-22,15,32,-20,12,-3,-6,0,0,0,1
2025-12-20,2526,Augsburg,Werder Bremen,D,1.0,0.6666666666666666,0.8,-0.13333333333333341,0.06666666666666667,0.7333333333333333,3.466666666666667,-2.7333333333333334,0.9333333333333333,2.6,-1.1,-0.4666666666666667,-0.6333333333333334,0.2,1.7333333333333334,3.2,1.0,1.9333333333333333,2.6666666666666665,-0.8,7,6,1,26,-22,15,32,-20,12,-3,-6,0,0,0,1
2025-12-20,2526,FC Koln,Union Berlin,A,0.4,0.4,1.6,-1.2000000000000002,1.8,2.2,1.7333333333333334,0.4666666666666668,-1.4,-1.666666666666667,-0.6333333333333334,1.9,-2.533333333333333,1.8666666666666667,2.8,1.3333333333333333,1.0,1.3333333333333333,2.933333333333333,0.8666666666666667,7,8,-1,32,-2,10,36,-8,8,-2,-4,0,0,0,1
2025-12-20,2526,Hamburg,Ein Frankfurt,D,1.2,1.7333333333333334,3.1333333333333333,-1.4,1.8666666666666667,0.6666666666666666,2.066666666666667,-1.4000000000000004,-0.6666666666666667,4.440892098500626e-16,-1.9,1.4333333333333333,-3.333333333333333,1.2,0.9333333333333333,1.5333333333333334,2.0,2.533333333333333,1.8666666666666667,-0.8,7,7,0,30,-18,14,48,0,7,-7,-18,0,0,0,1
2025-12-20,2526,Stuttgart,Hoffenheim,D,1.8,2.466666666666667,1.8,0.6666666666666667,2.0,2.6,1.2666666666666666,1.3333333333333335,-0.19999999999999996,-0.6666666666666667,2.3,0.8999999999999999,1.4,3.0,1.3333333333333333,0.0,2.8666666666666667,2.6,1.3333333333333333,0.1333333333333333,6,7,-1,50,6,6,52,18,5,-1,-2,0,0,0,1
2025-12-20,2526,Wolfsburg,Freiburg,A,2.8666666666666667,2.8666666666666667,1.0,1.8666666666666667,0.8,1.2,1.2666666666666666,-0.06666666666666665,2.0666666666666664,1.9333333333333333,1.5333333333333334,-0.5666666666666665,2.1,0.9333333333333333,1.6,1.6666666666666667,1.0666666666666667,1.6,2.4,-0.1333333333333333,7,6,1,30,-8,13,34,-4,9,-4,-4,0,0,0,1
2025-12-20,2526,RB Leipzig,Leverkusen,A,1.0666666666666667,2.6,1.8,0.8,1.8,1.2666666666666666,0.8,0.46666666666666656,-0.7333333333333334,0.3333333333333335,-1.5666666666666669,1.9,-3.466666666666667,3.0,2.3333333333333335,0.4,1.8,2.7333333333333334,2.3333333333333335,1.2,8,7,1,58,26,3,52,22,4,1,6,0,0,0,1
2025-12-20,2526,RB Leipzig,Leverkusen,A,1.0666666666666667,2.6,1.8,0.8,1.8,1.2666666666666666,0.8,0.46666666666666656,-0.7333333333333334,0.3333333333333335,-1.5666666666666669,1.9,-3.466666666666667,3.0,2.3333333333333335,0.4,1.8,2.7333333333333334,2.3333333333333335,1.2,8,7,1,58,26,3,52,22,4,1,6,0,0,0,1
2025-12-20,2526,Wolfsburg,Freiburg,A,2.8666666666666667,2.8666666666666667,1.0,1.8666666666666667,0.8,1.2,1.2666666666666666,-0.06666666666666665,2.0666666666666664,1.9333333333333333,1.5333333333333334,-0.5666666666666665,2.1,0.9333333333333333,1.6,1.6666666666666667,1.0666666666666667,1.6,2.4,-0.1333333333333333,7,6,1,30,-8,13,34,-4,9,-4,-4,0,0,0,1
2025-12-20,2526,Stuttgart,Hoffenheim,D,1.8,2.466666666666667,1.8,0.6666666666666667,2.0,2.6,1.2666666666666666,1.3333333333333335,-0.19999999999999996,-0.6666666666666667,2.3,0.8999999999999999,1.4,3.0,1.3333333333333333,0.0,2.8666666666666667,2.6,1.3333333333333333,0.1333333333333333,6,7,-1,50,6,6,52,18,5,-1,-2,0,0,0,1
2025-12-20,2526,Hamburg,Ein Frankfurt,D,1.2,1.7333333333333334,3.1333333333333333,-1.4,1.8666666666666667,0.6666666666666666,2.066666666666667,-1.4000000000000004,-0.6666666666666667,4.440892098500626e-16,-1.9,1.4333333333333333,-3.333333333333333,1.2,0.9333333333333333,1.5333333333333334,2.0,2.533333333333333,1.8666666666666667,-0.8,7,7,0,30,-18,14,48,0,7,-7,-18,0,0,0,1
2025-12-20,2526,FC Koln,Union Berlin,A,0.4,0.4,1.6,-1.2000000000000002,1.8,2.2,1.7333333333333334,0.4666666666666668,-1.4,-1.666666666666667,-0.6333333333333334,1.9,-2.533333333333333,1.8666666666666667,2.8,1.3333333333333333,1.0,1.3333333333333333,2.933333333333333,0.8666666666666667,7,8,-1,32,-2,10,36,-8,8,-2,-4,0,0,0,1
2025-12-21,2526,Mainz,St Pauli,D,0.6,1.2,1.8,-0.6000000000000001,2.1333333333333333,1.6,1.1333333333333333,0.4666666666666668,-1.5333333333333332,-1.0666666666666669,0.6333333333333333,2.333333333333333,-1.6999999999999997,0.0,0.0,1.0666666666666667,1.8,1.2,0.7333333333333333,-1.8,7,8,-1,14,-26,18,22,-26,16,-2,-8,0,0,0,1
2025-12-21,2526,Mainz,St Pauli,D,0.6,1.2,1.8,-0.6000000000000001,2.1333333333333333,1.6,1.1333333333333333,0.4666666666666668,-1.5333333333333332,-1.0666666666666669,0.6333333333333333,2.333333333333333,-1.6999999999999997,0.0,0.0,1.0666666666666667,1.8,1.2,0.7333333333333333,-1.8,7,8,-1,14,-26,18,22,-26,16,-2,-8,0,0,0,1
2025-12-21,2526,Heidenheim,Bayern Munich,A,1.2,1.4,1.6,-0.20000000000000018,1.8,3.066666666666667,1.2666666666666666,1.8000000000000003,-0.6000000000000001,-2.0000000000000004,-1.9,-1.6666666666666667,-0.23333333333333317,0.2,0.7333333333333333,2.533333333333333,3.0,3.3333333333333335,1.5333333333333334,-2.8,8,7,1,22,-34,17,76,80,1,-16,-54,0,0,0,1
2025-12-21,2526,Heidenheim,Bayern Munich,A,1.2,1.4,1.6,-0.20000000000000018,1.8,3.066666666666667,1.2666666666666666,1.8000000000000003,-0.6000000000000001,-2.0000000000000004,-1.9,-1.6666666666666667,-0.23333333333333317,0.2,0.7333333333333333,2.533333333333333,3.0,3.3333333333333335,1.5333333333333334,-2.8,8,7,1,22,-34,17,76,80,1,-16,-54,0,0,0,1
2026-01-09,2526,Ein Frankfurt,Dortmund,D,1.6,0.9333333333333333,1.0,-0.06666666666666665,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333335,-0.7333333333333334,-1.4000000000000001,0.1333333333333333,0.33333333333333304,-0.19999999999999973,1.8,3.4,2.1333333333333333,1.8,2.6,1.8,0.0,20,21,-1,50,0,7,64,28,2,-5,-14,0,0,0,2
2026-01-09,2526,Ein Frankfurt,Dortmund,D,1.6,0.9333333333333333,1.0,-0.06666666666666665,2.3333333333333335,1.6666666666666667,0.3333333333333333,1.3333333333333335,-0.7333333333333334,-1.4000000000000001,0.1333333333333333,0.33333333333333304,-0.19999999999999973,1.8,3.4,2.1333333333333333,1.8,2.6,1.8,0.0,20,21,-1,50,0,7,64,28,2,-5,-14,0,0,0,2
2026-01-10,2526,Heidenheim,FC Koln,D,0.2,0.4666666666666667,3.1333333333333333,-2.6666666666666665,0.06666666666666667,0.06666666666666667,1.3333333333333333,-1.2666666666666666,0.13333333333333336,-1.4,-2.0,-0.6666666666666666,-1.3333333333333335,0.2,0.7333333333333333,2.533333333333333,2.1333333333333333,1.6666666666666667,1.2,-1.9333333333333333,20,21,-1,22,-42,17,32,-4,11,-6,-10,0,0,0,2
2026-01-10,2526,Freiburg,Hamburg,H,2.1333333333333333,2.8,2.2666666666666666,0.5333333333333332,0.8,1.1333333333333333,2.066666666666667,-0.9333333333333336,1.3333333333333333,1.4666666666666668,1.7333333333333332,-1.1666666666666665,2.8999999999999995,1.0666666666666667,1.6666666666666667,2.2,0.6666666666666666,0.0,1.6666666666666667,0.4,21,21,0,40,-2,9,32,-18,13,4,8,0,0,0,2
2026-01-10,2526,Union Berlin,Mainz,D,2.8,1.6666666666666667,0.5333333333333333,1.1333333333333333,0.9333333333333333,0.6666666666666666,0.7333333333333333,-0.06666666666666665,1.8666666666666665,1.2,2.0,0.6666666666666667,1.3333333333333333,1.8666666666666667,1.8666666666666667,1.9333333333333333,1.6,1.9333333333333333,1.2,0.2666666666666666,21,20,1,42,-6,8,16,-26,18,10,26,0,0,0,2
2026-01-10,2526,Heidenheim,FC Koln,D,0.2,0.4666666666666667,3.1333333333333333,-2.6666666666666665,0.06666666666666667,0.06666666666666667,1.3333333333333333,-1.2666666666666666,0.13333333333333336,-1.4,-2.0,-0.6666666666666666,-1.3333333333333335,0.2,0.7333333333333333,2.533333333333333,2.1333333333333333,1.6666666666666667,1.2,-1.9333333333333333,20,21,-1,22,-42,17,32,-4,11,-6,-10,0,0,0,2
